,Nom_Districte,Nom_Barri,Sexe,Nombre,Edat
13198,Sant Andreu,el Bon Pastor,Homes,36,80
13199,Sant Andreu,Sant Andreu,Homes,228,80
13200,Sant Andreu,la Sagrera,Homes,100,80
13201,Sant Andreu,el Congrés i els Indians,Homes,54,80
13202,Sant Andreu,Navas,Homes,92,80
13203,Sant Martí,el Camp de l'Arpa del Clot,Homes,137,80
13204,Sant Martí,el Clot,Homes,98,80
13205,Sant Martí,el Parc i la Llacuna del Poblenou,Homes,56,80
13206,Sant Martí,la Vila Olímpica del Poblenou,Homes,25,80
13207,Sant Martí,el Poblenou,Homes,77,80
13208,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Homes,46,80
13209,Sant Martí,el Besòs i el Maresme,Homes,41,80
13210,Sant Martí,Provençals del Poblenou,Homes,42,80
13211,Sant Martí,Sant Martí de Provençals,Homes,105,80
13212,Sant Martí,la Verneda i la Pau,Homes,142,80
13213,Ciutat Vella,el Raval,Homes,42,81
13214,Ciutat Vella,el Barri Gòtic,Homes,18,81
13215,Ciutat Vella,la Barceloneta,Homes,28,81
13216,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Homes,28,81
13217,Eixample,el Fort Pienc,Homes,59,81
13218,Eixample,la Sagrada Família,Homes,92,81
13219,Eixample,la Dreta de l'Eixample,Homes,82,81
13220,Eixample,l'Antiga Esquerra de l'Eixample,Homes,64,81
13221,Eixample,la Nova Esquerra de l'Eixample,Homes,105,81
13222,Eixample,Sant Antoni,Homes,71,81
13223,Sants-Montjuïc,el Poble Sec,Homes,60,81
13224,Sants-Montjuïc,la Marina del Prat Vermell,Homes,2,81
13225,Sants-Montjuïc,la Marina de Port,Homes,51,81
13226,Sants-Montjuïc,la Font de la Guatlla,Homes,25,81
13227,Sants-Montjuïc,Hostafrancs,Homes,22,81
13228,Sants-Montjuïc,la Bordeta,Homes,35,81
13229,Sants-Montjuïc,Sants - Badal,Homes,51,81
13230,Sants-Montjuïc,Sants,Homes,77,81
13231,Les Corts,les Corts,Homes,95,81
13232,Les Corts,la Maternitat i Sant Ramon,Homes,60,81
13233,Les Corts,Pedralbes,Homes,34,81
13234,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Homes,5,81
13235,Sarrià-Sant Gervasi,Sarrià,Homes,41,81
13236,Sarrià-Sant Gervasi,les Tres Torres,Homes,33,81
13237,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Homes,51,81
13238,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Homes,74,81
13239,Sarrià-Sant Gervasi,el Putxet i el Farró,Homes,68,81
13240,Gràcia,Vallcarca i els Penitents,Homes,26,81
13241,Gràcia,el Coll,Homes,15,81
13242,Gràcia,la Salut,Homes,26,81
13243,Gràcia,la Vila de Gràcia,Homes,58,81
13244,Gràcia,el Camp d'en Grassot i Gràcia Nova,Homes,75,81
13245,Horta-Guinardó,el Baix Guinardó,Homes,59,81
13246,Horta-Guinardó,Can Baró,Homes,9,81
13247,Horta-Guinardó,el Guinardó,Homes,77,81
13248,Horta-Guinardó,la Font d'en Fargues,Homes,20,81
13249,Horta-Guinardó,el Carmel,Homes,89,81
13250,Horta-Guinardó,la Teixonera,Homes,20,81
13251,Horta-Guinardó,Sant Genís dels Agudells,Homes,20,81
13252,Horta-Guinardó,Montbau,Homes,12,81
13253,Horta-Guinardó,la Vall d'Hebron,Homes,19,81
13254,Horta-Guinardó,la Clota,Homes,0,81
13255,Horta-Guinardó,Horta,Homes,70,81
13256,Nou Barris,Vilapicina i la Torre Llobeta,Homes,54,81
13257,Nou Barris,Porta,Homes,66,81
13258,Nou Barris,el Turó de la Peira,Homes,21,81
13259,Nou Barris,Can Peguera,Homes,3,81
13260,Nou Barris,la Guineueta,Homes,60,81
13261,Nou Barris,Canyelles,Homes,18,81
13262,Nou Barris,les Roquetes,Homes,23,81
13263,Nou Barris,Verdun,Homes,36,81
13264,Nou Barris,la Prosperitat,Homes,73,81
13265,Nou Barris,la Trinitat Nova,Homes,10,81
13266,Nou Barris,Torre Baró,Homes,4,81
13267,Nou Barris,Ciutat Meridiana,Homes,27,81
13268,Nou Barris,Vallbona,Homes,2,81
13269,Sant Andreu,la Trinitat Vella,Homes,22,81
13270,Sant Andreu,Baró de Viver,Homes,5,81
13271,Sant Andreu,el Bon Pastor,Homes,25,81
13272,Sant Andreu,Sant Andreu,Homes,110,81
13273,Sant Andreu,la Sagrera,Homes,59,81
13274,Sant Andreu,el Congrés i els Indians,Homes,21,81
13275,Sant Andreu,Navas,Homes,46,81
13276,Sant Martí,el Camp de l'Arpa del Clot,Homes,61,81
13277,Sant Martí,el Clot,Homes,39,81
13278,Sant Martí,el Parc i la Llacuna del Poblenou,Homes,29,81
13279,Sant Martí,la Vila Olímpica del Poblenou,Homes,7,81
13280,Sant Martí,el Poblenou,Homes,42,81
13281,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Homes,22,81
13282,Sant Martí,el Besòs i el Maresme,Homes,29,81
13283,Sant Martí,Provençals del Poblenou,Homes,33,81
13284,Sant Martí,Sant Martí de Provençals,Homes,70,81
13285,Sant Martí,la Verneda i la Pau,Homes,94,81
13286,Ciutat Vella,el Raval,Homes,57,82
13287,Ciutat Vella,el Barri Gòtic,Homes,28,82
13288,Ciutat Vella,la Barceloneta,Homes,23,82
13289,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Homes,28,82
13290,Eixample,el Fort Pienc,Homes,67,82
13291,Eixample,la Sagrada Família,Homes,82,82
13292,Eixample,la Dreta de l'Eixample,Homes,60,82
13293,Eixample,l'Antiga Esquerra de l'Eixample,Homes,72,82
13294,Eixample,la Nova Esquerra de l'Eixample,Homes,147,82
13295,Eixample,Sant Antoni,Homes,86,82
13296,Sants-Montjuïc,el Poble Sec,Homes,75,82
13297,Sants-Montjuïc,la Marina del Prat Vermell,Homes,4,82
13298,Sants-Montjuïc,la Marina de Port,Homes,78,82
13299,Sants-Montjuïc,la Font de la Guatlla,Homes,15,82
13300,Sants-Montjuïc,Hostafrancs,Homes,30,82
13301,Sants-Montjuïc,la Bordeta,Homes,41,82
13302,Sants-Montjuïc,Sants - Badal,Homes,52,82
13303,Sants-Montjuïc,Sants,Homes,80,82
13304,Les Corts,les Corts,Homes,117,82
13305,Les Corts,la Maternitat i Sant Ramon,Homes,71,82
13306,Les Corts,Pedralbes,Homes,33,82
13307,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Homes,7,82
13308,Sarrià-Sant Gervasi,Sarrià,Homes,50,82
13309,Sarrià-Sant Gervasi,les Tres Torres,Homes,33,82
13310,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Homes,52,82
13311,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Homes,106,82
13312,Sarrià-Sant Gervasi,el Putxet i el Farró,Homes,49,82
13313,Gràcia,Vallcarca i els Penitents,Homes,25,82
13314,Gràcia,el Coll,Homes,17,82
13315,Gràcia,la Salut,Homes,26,82
13316,Gràcia,la Vila de Gràcia,Homes,83,82
13317,Gràcia,el Camp d'en Grassot i Gràcia Nova,Homes,77,82
13318,Horta-Guinardó,el Baix Guinardó,Homes,66,82
13319,Horta-Guinardó,Can Baró,Homes,25,82
13320,Horta-Guinardó,el Guinardó,Homes,102,82
13321,Horta-Guinardó,la Font d'en Fargues,Homes,20,82
13322,Horta-Guinardó,el Carmel,Homes,84,82
13323,Horta-Guinardó,la Teixonera,Homes,42,82
13324,Horta-Guinardó,Sant Genís dels Agudells,Homes,24,82
13325,Horta-Guinardó,Montbau,Homes,15,82
13326,Horta-Guinardó,la Vall d'Hebron,Homes,20,82
13327,Horta-Guinardó,la Clota,Homes,0,82
13328,Horta-Guinardó,Horta,Homes,71,82
13329,Nou Barris,Vilapicina i la Torre Llobeta,Homes,69,82
13330,Nou Barris,Porta,Homes,67,82
13331,Nou Barris,el Turó de la Peira,Homes,34,82
13332,Nou Barris,Can Peguera,Homes,9,82
13333,Nou Barris,la Guineueta,Homes,59,82
13334,Nou Barris,Canyelles,Homes,23,82
13335,Nou Barris,les Roquetes,Homes,37,82
13336,Nou Barris,Verdun,Homes,37,82
13337,Nou Barris,la Prosperitat,Homes,67,82
13338,Nou Barris,la Trinitat Nova,Homes,9,82
13339,Nou Barris,Torre Baró,Homes,6,82
13340,Nou Barris,Ciutat Meridiana,Homes,15,82
13341,Nou Barris,Vallbona,Homes,2,82
13342,Sant Andreu,la Trinitat Vella,Homes,20,82
13343,Sant Andreu,Baró de Viver,Homes,3,82
13344,Sant Andreu,el Bon Pastor,Homes,23,82
13345,Sant Andreu,Sant Andreu,Homes,105,82
13346,Sant Andreu,la Sagrera,Homes,64,82
13347,Sant Andreu,el Congrés i els Indians,Homes,28,82
13348,Sant Andreu,Navas,Homes,71,82
13349,Sant Martí,el Camp de l'Arpa del Clot,Homes,81,82
13350,Sant Martí,el Clot,Homes,50,82
13351,Sant Martí,el Parc i la Llacuna del Poblenou,Homes,26,82
13352,Sant Martí,la Vila Olímpica del Poblenou,Homes,12,82
13353,Sant Martí,el Poblenou,Homes,57,82
13354,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Homes,24,82
13355,Sant Martí,el Besòs i el Maresme,Homes,38,82
13356,Sant Martí,Provençals del Poblenou,Homes,45,82
13357,Sant Martí,Sant Martí de Provençals,Homes,96,82
13358,Sant Martí,la Verneda i la Pau,Homes,112,82
13359,Ciutat Vella,el Raval,Homes,60,83
13360,Ciutat Vella,el Barri Gòtic,Homes,20,83
13361,Ciutat Vella,la Barceloneta,Homes,28,83
13362,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Homes,39,83
13363,Eixample,el Fort Pienc,Homes,56,83
13364,Eixample,la Sagrada Família,Homes,127,83
13365,Eixample,la Dreta de l'Eixample,Homes,73,83
13366,Eixample,l'Antiga Esquerra de l'Eixample,Homes,83,83
13367,Eixample,la Nova Esquerra de l'Eixample,Homes,140,83
13368,Eixample,Sant Antoni,Homes,88,83
13369,Sants-Montjuïc,el Poble Sec,Homes,69,83
13370,Sants-Montjuïc,la Marina del Prat Vermell,Homes,2,83
13371,Sants-Montjuïc,la Marina de Port,Homes,86,83
13372,Sants-Montjuïc,la Font de la Guatlla,Homes,29,83
13373,Sants-Montjuïc,Hostafrancs,Homes,26,83
13374,Sants-Montjuïc,la Bordeta,Homes,43,83
13375,Sants-Montjuïc,Sants - Badal,Homes,55,83
13376,Sants-Montjuïc,Sants,Homes,95,83
13377,Les Corts,les Corts,Homes,135,83
13378,Les Corts,la Maternitat i Sant Ramon,Homes,83,83
13379,Les Corts,Pedralbes,Homes,35,83
13380,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Homes,2,83
13381,Sarrià-Sant Gervasi,Sarrià,Homes,53,83
13382,Sarrià-Sant Gervasi,les Tres Torres,Homes,44,83
13383,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Homes,73,83
13384,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Homes,95,83
13385,Sarrià-Sant Gervasi,el Putxet i el Farró,Homes,56,83
13386,Gràcia,Vallcarca i els Penitents,Homes,39,83
13387,Gràcia,el Coll,Homes,16,83
13388,Gràcia,la Salut,Homes,38,83
13389,Gràcia,la Vila de Gràcia,Homes,95,83
13390,Gràcia,el Camp d'en Grassot i Gràcia Nova,Homes,87,83
13391,Horta-Guinardó,el Baix Guinardó,Homes,75,83
13392,Horta-Guinardó,Can Baró,Homes,14,83
13393,Horta-Guinardó,el Guinardó,Homes,91,83
13394,Horta-Guinardó,la Font d'en Fargues,Homes,26,83
13395,Horta-Guinardó,el Carmel,Homes,96,83
13396,Horta-Guinardó,la Teixonera,Homes,31,83
13397,Horta-Guinardó,Sant Genís dels Agudells,Homes,25,83
13398,Horta-Guinardó,Montbau,Homes,28,83
13399,Horta-Guinardó,la Vall d'Hebron,Homes,17,83
13400,Horta-Guinardó,la Clota,Homes,3,83
13401,Horta-Guinardó,Horta,Homes,89,83
13402,Nou Barris,Vilapicina i la Torre Llobeta,Homes,64,83
13403,Nou Barris,Porta,Homes,79,83
13404,Nou Barris,el Turó de la Peira,Homes,58,83
13405,Nou Barris,Can Peguera,Homes,6,83
13406,Nou Barris,la Guineueta,Homes,53,83
13407,Nou Barris,Canyelles,Homes,18,83
13408,Nou Barris,les Roquetes,Homes,30,83
13409,Nou Barris,Verdun,Homes,45,83
13410,Nou Barris,la Prosperitat,Homes,104,83
13411,Nou Barris,la Trinitat Nova,Homes,5,83
13412,Nou Barris,Torre Baró,Homes,8,83
13413,Nou Barris,Ciutat Meridiana,Homes,26,83
13414,Nou Barris,Vallbona,Homes,2,83
13415,Sant Andreu,la Trinitat Vella,Homes,10,83
13416,Sant Andreu,Baró de Viver,Homes,1,83
13417,Sant Andreu,el Bon Pastor,Homes,30,83
13418,Sant Andreu,Sant Andreu,Homes,141,83
13419,Sant Andreu,la Sagrera,Homes,72,83
13420,Sant Andreu,el Congrés i els Indians,Homes,28,83
13421,Sant Andreu,Navas,Homes,66,83
13422,Sant Martí,el Camp de l'Arpa del Clot,Homes,73,83
13423,Sant Martí,el Clot,Homes,52,83
13424,Sant Martí,el Parc i la Llacuna del Poblenou,Homes,28,83
13425,Sant Martí,la Vila Olímpica del Poblenou,Homes,12,83
13426,Sant Martí,el Poblenou,Homes,58,83
13427,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Homes,32,83
13428,Sant Martí,el Besòs i el Maresme,Homes,50,83
13429,Sant Martí,Provençals del Poblenou,Homes,52,83
13430,Sant Martí,Sant Martí de Provençals,Homes,92,83
13431,Sant Martí,la Verneda i la Pau,Homes,83,83
13432,Ciutat Vella,el Raval,Homes,63,84
13433,Ciutat Vella,el Barri Gòtic,Homes,22,84
13434,Ciutat Vella,la Barceloneta,Homes,34,84
13435,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Homes,28,84
13436,Eixample,el Fort Pienc,Homes,72,84
13437,Eixample,la Sagrada Família,Homes,113,84
13438,Eixample,la Dreta de l'Eixample,Homes,73,84
13439,Eixample,l'Antiga Esquerra de l'Eixample,Homes,90,84
13440,Eixample,la Nova Esquerra de l'Eixample,Homes,126,84
13441,Eixample,Sant Antoni,Homes,103,84
13442,Sants-Montjuïc,el Poble Sec,Homes,59,84
13443,Sants-Montjuïc,la Marina del Prat Vermell,Homes,4,84
13444,Sants-Montjuïc,la Marina de Port,Homes,68,84
13445,Sants-Montjuïc,la Font de la Guatlla,Homes,25,84
13446,Sants-Montjuïc,Hostafrancs,Homes,30,84
13447,Sants-Montjuïc,la Bordeta,Homes,45,84
13448,Sants-Montjuïc,Sants - Badal,Homes,49,84
13449,Sants-Montjuïc,Sants,Homes,96,84
13450,Les Corts,les Corts,Homes,144,84
13451,Les Corts,la Maternitat i Sant Ramon,Homes,53,84
13452,Les Corts,Pedralbes,Homes,39,84
13453,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Homes,12,84
13454,Sarrià-Sant Gervasi,Sarrià,Homes,65,84
13455,Sarrià-Sant Gervasi,les Tres Torres,Homes,35,84
13456,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Homes,72,84
13457,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Homes,121,84
13458,Sarrià-Sant Gervasi,el Putxet i el Farró,Homes,57,84
13459,Gràcia,Vallcarca i els Penitents,Homes,39,84
13460,Gràcia,el Coll,Homes,19,84
13461,Gràcia,la Salut,Homes,25,84
13462,Gràcia,la Vila de Gràcia,Homes,94,84
13463,Gràcia,el Camp d'en Grassot i Gràcia Nova,Homes,88,84
13464,Horta-Guinardó,el Baix Guinardó,Homes,57,84
13465,Horta-Guinardó,Can Baró,Homes,21,84
13466,Horta-Guinardó,el Guinardó,Homes,88,84
13467,Horta-Guinardó,la Font d'en Fargues,Homes,21,84
13468,Horta-Guinardó,el Carmel,Homes,85,84
13469,Horta-Guinardó,la Teixonera,Homes,28,84
13470,Horta-Guinardó,Sant Genís dels Agudells,Homes,27,84
13471,Horta-Guinardó,Montbau,Homes,20,84
13472,Horta-Guinardó,la Vall d'Hebron,Homes,16,84
13473,Horta-Guinardó,la Clota,Homes,2,84
13474,Horta-Guinardó,Horta,Homes,84,84
13475,Nou Barris,Vilapicina i la Torre Llobeta,Homes,82,84
13476,Nou Barris,Porta,Homes,95,84
13477,Nou Barris,el Turó de la Peira,Homes,45,84
13478,Nou Barris,Can Peguera,Homes,3,84
13479,Nou Barris,la Guineueta,Homes,61,84
13480,Nou Barris,Canyelles,Homes,15,84
13481,Nou Barris,les Roquetes,Homes,27,84
13482,Nou Barris,Verdun,Homes,42,84
13483,Nou Barris,la Prosperitat,Homes,96,84
13484,Nou Barris,la Trinitat Nova,Homes,11,84
13485,Nou Barris,Torre Baró,Homes,5,84
13486,Nou Barris,Ciutat Meridiana,Homes,29,84
13487,Nou Barris,Vallbona,Homes,3,84
13488,Sant Andreu,la Trinitat Vella,Homes,18,84
13489,Sant Andreu,Baró de Viver,Homes,3,84
13490,Sant Andreu,el Bon Pastor,Homes,25,84
13491,Sant Andreu,Sant Andreu,Homes,149,84
13492,Sant Andreu,la Sagrera,Homes,84,84
13493,Sant Andreu,el Congrés i els Indians,Homes,31,84
13494,Sant Andreu,Navas,Homes,45,84
13495,Sant Martí,el Camp de l'Arpa del Clot,Homes,109,84
13496,Sant Martí,el Clot,Homes,55,84
13497,Sant Martí,el Parc i la Llacuna del Poblenou,Homes,22,84
13498,Sant Martí,la Vila Olímpica del Poblenou,Homes,8,84
13499,Sant Martí,el Poblenou,Homes,56,84
13500,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Homes,27,84
13501,Sant Martí,el Besòs i el Maresme,Homes,53,84
13502,Sant Martí,Provençals del Poblenou,Homes,31,84
13503,Sant Martí,Sant Martí de Provençals,Homes,95,84
13504,Sant Martí,la Verneda i la Pau,Homes,89,84
13505,Ciutat Vella,el Raval,Homes,58,85
13506,Ciutat Vella,el Barri Gòtic,Homes,19,85
13507,Ciutat Vella,la Barceloneta,Homes,17,85
13508,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Homes,23,85
13509,Eixample,el Fort Pienc,Homes,69,85
13510,Eixample,la Sagrada Família,Homes,121,85
13511,Eixample,la Dreta de l'Eixample,Homes,90,85
13512,Eixample,l'Antiga Esquerra de l'Eixample,Homes,115,85
13513,Eixample,la Nova Esquerra de l'Eixample,Homes,122,85
13514,Eixample,Sant Antoni,Homes,90,85
13515,Sants-Montjuïc,el Poble Sec,Homes,61,85
13516,Sants-Montjuïc,la Marina del Prat Vermell,Homes,3,85
13517,Sants-Montjuïc,la Marina de Port,Homes,68,85
13518,Sants-Montjuïc,la Font de la Guatlla,Homes,24,85
13519,Sants-Montjuïc,Hostafrancs,Homes,27,85
13520,Sants-Montjuïc,la Bordeta,Homes,46,85
13521,Sants-Montjuïc,Sants - Badal,Homes,38,85
13522,Sants-Montjuïc,Sants,Homes,85,85
13523,Les Corts,les Corts,Homes,114,85
13524,Les Corts,la Maternitat i Sant Ramon,Homes,61,85
13525,Les Corts,Pedralbes,Homes,35,85
13526,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Homes,9,85
13527,Sarrià-Sant Gervasi,Sarrià,Homes,64,85
13528,Sarrià-Sant Gervasi,les Tres Torres,Homes,45,85
13529,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Homes,57,85
13530,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Homes,107,85
13531,Sarrià-Sant Gervasi,el Putxet i el Farró,Homes,61,85
13532,Gràcia,Vallcarca i els Penitents,Homes,37,85
13533,Gràcia,el Coll,Homes,13,85
13534,Gràcia,la Salut,Homes,26,85
13535,Gràcia,la Vila de Gràcia,Homes,96,85
13536,Gràcia,el Camp d'en Grassot i Gràcia Nova,Homes,80,85
13537,Horta-Guinardó,el Baix Guinardó,Homes,70,85
13538,Horta-Guinardó,Can Baró,Homes,19,85
13539,Horta-Guinardó,el Guinardó,Homes,88,85
13540,Horta-Guinardó,la Font d'en Fargues,Homes,25,85
13541,Horta-Guinardó,el Carmel,Homes,88,85
13542,Horta-Guinardó,la Teixonera,Homes,27,85
13543,Horta-Guinardó,Sant Genís dels Agudells,Homes,27,85
13544,Horta-Guinardó,Montbau,Homes,25,85
13545,Horta-Guinardó,la Vall d'Hebron,Homes,19,85
13546,Horta-Guinardó,la Clota,Homes,2,85
13547,Horta-Guinardó,Horta,Homes,62,85
13548,Nou Barris,Vilapicina i la Torre Llobeta,Homes,64,85
13549,Nou Barris,Porta,Homes,90,85
13550,Nou Barris,el Turó de la Peira,Homes,37,85
13551,Nou Barris,Can Peguera,Homes,5,85
13552,Nou Barris,la Guineueta,Homes,47,85
13553,Nou Barris,Canyelles,Homes,15,85
13554,Nou Barris,les Roquetes,Homes,26,85
13555,Nou Barris,Verdun,Homes,39,85
13556,Nou Barris,la Prosperitat,Homes,91,85
13557,Nou Barris,la Trinitat Nova,Homes,8,85
13558,Nou Barris,Torre Baró,Homes,3,85
13559,Nou Barris,Ciutat Meridiana,Homes,17,85
13560,Nou Barris,Vallbona,Homes,3,85
13561,Sant Andreu,la Trinitat Vella,Homes,17,85
13562,Sant Andreu,Baró de Viver,Homes,6,85
13563,Sant Andreu,el Bon Pastor,Homes,17,85
13564,Sant Andreu,Sant Andreu,Homes,102,85
13565,Sant Andreu,la Sagrera,Homes,69,85
13566,Sant Andreu,el Congrés i els Indians,Homes,27,85
13567,Sant Andreu,Navas,Homes,59,85
13568,Sant Martí,el Camp de l'Arpa del Clot,Homes,81,85
13569,Sant Martí,el Clot,Homes,59,85
13570,Sant Martí,el Parc i la Llacuna del Poblenou,Homes,17,85
13571,Sant Martí,la Vila Olímpica del Poblenou,Homes,11,85
13572,Sant Martí,el Poblenou,Homes,45,85
13573,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Homes,12,85
13574,Sant Martí,el Besòs i el Maresme,Homes,48,85
13575,Sant Martí,Provençals del Poblenou,Homes,27,85
13576,Sant Martí,Sant Martí de Provençals,Homes,70,85
13577,Sant Martí,la Verneda i la Pau,Homes,91,85
13578,Ciutat Vella,el Raval,Homes,36,86
13579,Ciutat Vella,el Barri Gòtic,Homes,13,86
13580,Ciutat Vella,la Barceloneta,Homes,22,86
13581,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Homes,23,86
13582,Eixample,el Fort Pienc,Homes,62,86
13583,Eixample,la Sagrada Família,Homes,109,86
13584,Eixample,la Dreta de l'Eixample,Homes,64,86
13585,Eixample,l'Antiga Esquerra de l'Eixample,Homes,76,86
13586,Eixample,la Nova Esquerra de l'Eixample,Homes,102,86
13587,Eixample,Sant Antoni,Homes,66,86
13588,Sants-Montjuïc,el Poble Sec,Homes,66,86
13589,Sants-Montjuïc,la Marina del Prat Vermell,Homes,2,86
13590,Sants-Montjuïc,la Marina de Port,Homes,63,86
13591,Sants-Montjuïc,la Font de la Guatlla,Homes,12,86
13592,Sants-Montjuïc,Hostafrancs,Homes,27,86
13593,Sants-Montjuïc,la Bordeta,Homes,36,86
13594,Sants-Montjuïc,Sants - Badal,Homes,46,86
13595,Sants-Montjuïc,Sants,Homes,83,86
13596,Les Corts,les Corts,Homes,123,86
13597,Les Corts,la Maternitat i Sant Ramon,Homes,59,86
13598,Les Corts,Pedralbes,Homes,30,86
13599,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Homes,5,86
13600,Sarrià-Sant Gervasi,Sarrià,Homes,57,86
13601,Sarrià-Sant Gervasi,les Tres Torres,Homes,40,86
13602,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Homes,65,86
13603,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Homes,109,86
13604,Sarrià-Sant Gervasi,el Putxet i el Farró,Homes,46,86
13605,Gràcia,Vallcarca i els Penitents,Homes,39,86
13606,Gràcia,el Coll,Homes,9,86
13607,Gràcia,la Salut,Homes,22,86
13608,Gràcia,la Vila de Gràcia,Homes,90,86
13609,Gràcia,el Camp d'en Grassot i Gràcia Nova,Homes,71,86
13610,Horta-Guinardó,el Baix Guinardó,Homes,64,86
13611,Horta-Guinardó,Can Baró,Homes,17,86
13612,Horta-Guinardó,el Guinardó,Homes,90,86
13613,Horta-Guinardó,la Font d'en Fargues,Homes,19,86
13614,Horta-Guinardó,el Carmel,Homes,70,86
13615,Horta-Guinardó,la Teixonera,Homes,26,86
13616,Horta-Guinardó,Sant Genís dels Agudells,Homes,34,86
13617,Horta-Guinardó,Montbau,Homes,21,86
13618,Horta-Guinardó,la Vall d'Hebron,Homes,13,86
13619,Horta-Guinardó,la Clota,Homes,1,86
13620,Horta-Guinardó,Horta,Homes,60,86
13621,Nou Barris,Vilapicina i la Torre Llobeta,Homes,67,86
